Windrichtung_Stundenmittel_Forecast,Windrichtung_Stundenmittel_WeatherStation,Windgeschwindigkeit_Stundenmittel_Forecast,Windgeschwindigkeit_Stundenmittel_WeatherStation,RelativeLuftfeuchte_2m_Forecast,RelativeLuftfeuchte_2m_WeatherStation,Lufttemperatur_2m_Forecast,Lufttemperatur_2m_WeatherStation
-1.97298,-1.94752,-0.537092,-0.653483,1.62,1.00105,0.452085,0.641616
-1.93877,-1.94752,-0.484933,-0.30287,1.65228,1.00105,0.452085,0.641616
-2.02545,-1.83493,-0.380234,-0.507395,1.66439,1.08803,0.458781,0.675984
-2.11212,-1.83493,-0.275535,-0.507395,1.6765,0.914079,0.465497,0.813455
-2.1988,-1.72234,-0.170835,-0.624266,1.6886,1.00105,0.472192,1.00248
0.405489,1.76796,0.365303,0.369138,1.45456,0.827105,0.405175,0.727535
1.70763,1.76796,0.633371,0.544444,1.33753,0.827105,0.371656,0.675984
1.6896,1.76796,0.724302,0.427573,1.21244,0.827105,0.375677,0.641616
1.67156,1.65537,0.815204,0.544444,1.08734,0.827105,0.379699,0.57288
1.65249,1.54278,0.90312,1.24567,0.833117,0.653158,0.370992,0.366672
1.65146,1.54278,0.900107,1.39176,0.703996,0.653158,0.358244,0.263568
1.65043,1.54278,0.897085,1.04115,0.574863,0.653158,0.345517,0.297936
1.59048,1.65537,0.80507,0.690533,0.570832,0.653158,0.31803,0.280752
1.4706,1.54278,0.621023,0.60288,0.562757,0.479211,0.263077,0.246384
1.4544,1.54278,0.641754,0.690533,0.542577,0.392238,0.243633,0.246384
1.43821,1.43019,0.662487,0.982711,0.522408,0.392238,0.224209,0.160464
1.42201,1.54278,0.683231,0.661315,0.502228,0.305264,0.204766,0.126096
1.42082,1.43019,0.487323,0.456791,0.550651,0.305264,0.222199,0.160464
1.42021,1.3176,0.389371,0.544444,0.574863,0.305264,0.230905,0.160464
1.40431,1.3176,0.0451211,0.135396,0.712059,0.566185,0.251012,0.177648
1.3884,1.3176,-0.299127,-0.156782,0.849266,0.653158,0.27112,0.177648
1.28855,1.20501,-0.619238,-0.361306,1.12366,0.653158,0.297923,0.263568
1.20459,1.43019,-0.5951,-0.56583,1.26087,0.653158,0.304638,0.366672
1.12064,1.43019,-0.570963,-0.711919,1.39806,0.479211,0.311334,0.349488
1.15914,1.54278,-0.517482,-0.858008,1.26087,0.218291,0.358244,0.504144
1.23615,1.3176,-0.410518,-1.03331,0.986462,0.305264,0.452085,0.538512
1.19933,1.43019,-0.457527,-0.945661,1.17208,0.131317,0.452085,0.607248
1.16252,1.20501,-0.504533,-1.0041,1.35771,0.566185,0.452085,0.57288
1.12571,1.09242,-0.55154,-0.858008,1.54333,0.566185,0.452085,0.538512
0.957654,1.20501,-0.907745,-1.20862,1.55947,0.914079,0.4923,0.538512
0.873629,0.754651,-1.08585,-1.12097,1.56754,1.175,0.512407,0.504144
0.808806,0.64206,-1.20435,-1.03331,1.51105,1.175,0.465497,0.521328
0.743995,0.754651,-1.32285,-1.09175,1.45456,1.175,0.418566,0.521328
0.621191,0.41688,-1.33465,-1.15019,1.40614,1.175,0.371656,0.48696
0.56321,0.30429,-1.22797,-1.20862,1.4142,1.175,0.371656,0.48696
0.505224,0.191699,-1.12128,-1.06253,1.42227,1.00105,0.371656,0.435408
0.45708,0.191699,-1.15795,-1.03331,1.36577,1.08803,0.371656,0.435408
0.360809,0.191699,-1.2313,-1.12097,1.25279,1.08803,0.371656,0.469776
0.275787,0.191699,-1.26144,-1.12097,1.19226,0.827105,0.371656,0.538512
0.190757,0.30429,-1.29158,-1.20862,1.13173,0.566185,0.371656,0.555696
0.105739,0.191699,-1.32172,-1.03331,1.0712,0.479211,0.371656,0.641616
0.17537,0.30429,-1.47992,-0.711919,0.909796,0.305264,0.425282,0.675984
0.210184,0.41688,-1.55902,-0.624266,0.829086,0.305264,0.452085,0.675984
0.579331,0.64206,-1.75371,-0.741137,0.861372,0.392238,0.472192,0.555696
0.948465,0.754651,-1.94841,-0.974879,0.893646,0.305264,0.4923,0.57288
0.494527,0.979831,-2.1379,-1.23784,0.974356,0.305264,0.512407,0.538512
-0.328568,0.52947,-2.13268,-1.03331,1.02278,0.392238,0.512407,0.590064
-1.15166,0.979831,-2.12747,-1.15019,1.0712,0.305264,0.512407,0.521328
-0.820731,1.3176,-2.06896,-1.1794,1.08331,0.392238,0.519103,0.521328
-0.15889,1.3176,-1.95193,-1.03331,1.10752,0.392238,0.532514,0.521328
0.407521,1.43019,-1.77724,-0.770354,1.18419,0.392238,0.472856,0.538512
0.973922,1.54278,-1.60255,-0.741137,1.26087,0.653158,0.413218,0.469776
1.54034,1.3176,-1.42787,-0.711919,1.33753,1.08803,0.353559,0.469776
1.29002,-2.1727,-1.16526,-0.887225,1.49088,0.827105,0.356234,0.521328
1.16486,-1.60975,-1.03396,-1.23784,1.56754,0.914079,0.357581,0.504144
1.17556,-1.83493,-0.925578,-1.38393,1.57562,0.827105,0.35557,0.48696
1.18627,-2.06011,-0.817192,-1.26706,1.58368,0.827105,0.353559,0.48696
1.17507,1.65537,-0.701558,-1.32549,1.56351,0.653158,0.344853,0.57288
1.15317,1.54278,-0.694309,-1.38393,1.53526,0.479211,0.338137,0.590064
1.13127,1.54278,-0.687062,-1.23784,1.50701,0.566185,0.331441,0.555696
1.1272,1.54278,-0.682847,-1.15019,1.47473,0.740132,0.324746,0.538512
1.11902,1.3176,-0.674418,-0.741137,1.41017,0.827105,0.311334,0.521328
1.11019,1.20501,-0.687448,-0.741137,1.36982,0.914079,0.311334,0.538512
1.10137,1.09242,-0.700477,-0.682701,1.32946,0.827105,0.311334,0.504144
1.09254,0.979831,-0.713508,-0.624266,1.28911,0.827105,0.311334,0.48696
1.14356,1.20501,-0.707192,-0.56583,1.36982,0.827105,0.324746,0.40104
1.16908,1.43019,-0.704032,-0.799572,1.41017,0.914079,0.331441,0.435408
1.13978,1.43019,-0.940559,-0.974879,1.49491,1.00105,0.378352,0.435408
1.11048,1.43019,-1.17708,-1.0041,1.57965,1.08803,0.425282,0.452592
1.21521,-2.1727,-1.4808,-1.23784,1.47473,1.08803,0.462802,0.521328
1.34924,-1.27197,-1.54799,-1.38393,1.28508,1.00105,0.453432,0.504144
1.48327,-1.49716,-1.61519,-1.44236,1.09541,1.00105,0.444042,0.48696
0.256562,-1.72234,-1.53479,-1.5008,1.15594,1.00105,0.457454,0.504144
-2.19684,-1.60975,-1.374,-1.35471,1.277,1.00105,0.484257,0.504144
-2.02322,-1.72234,-1.21784,-1.32549,1.34561,1.08803,0.486931,0.538512
-1.84959,-1.72234,-1.06169,-1.09175,1.4142,1.08803,0.489625,0.555696
-1.67597,-1.60975,-0.90553,-1.0041,1.4828,0.914079,0.4923,0.590064
-1.56651,-1.49716,-0.978366,-0.653483,1.49088,0.218291,0.532514,0.813455
-1.51177,-1.27197,-1.01479,-0.741137,1.49491,-0.129603,0.552622,0.916559
-1.57748,-1.49716,-0.966392,-0.858008,1.42227,-0.216577,0.572729,0.916559
-1.64318,-1.49716,-0.917999,-0.741137,1.34964,-0.651445,0.592836,1.13995
-1.82847,-1.72234,-0.818334,-0.624266,0.881541,-1.95605,0.646462,1.32897
-1.94805,-1.83493,-0.767057,-0.682701,0.486091,-2.39091,0.679961,1.31179
-2.06763,-1.72234,-0.715784,-0.887225,0.0906286,-2.30394,0.71348,1.31179
-2.08176,-1.60975,-0.543756,-1.09175,-0.151489,-2.30394,0.690015,1.34616
-2.11002,1.76796,-0.199698,-0.390524,-0.635723,-0.999339,0.643104,1.03685
-1.98514,1.76796,-0.365237,-0.56583,-0.538876,-0.912365,0.710806,0.933743
-1.86025,-1.94752,-0.530774,-0.770354,-0.442029,-0.30355,0.778487,0.693168
-1.73536,-1.60975,-0.696313,-1.26706,-0.345182,0.566185,0.846188,0.349488
-1.58427,-1.27197,-0.697231,-1.1794,0.0502797,-0.129603,0.797931,0.126096
-1.50872,-1.27197,-0.697691,-1.1794,0.248005,0.131317,0.773802,0.0573606
-1.45098,-1.49716,-0.672768,-1.1794,0.264142,0.218291,0.733587,0.0401766
-1.39324,-1.49716,-0.647845,-1.26706,0.280291,0.479211,0.693373,0.00580869
-1.33061,-1.49716,-0.662522,-1.20862,0.373095,0.914079,0.626355,0.0229927
-1.32572,-1.38456,-0.702123,-1.03331,0.449773,0.740132,0.599532,0.349488
-1.32084,-1.49716,-0.741722,-0.916443,0.526439,0.566185,0.572729,0.555696
-1.37095,-1.49716,-0.796664,-0.682701,0.591,0.392238,0.606248,0.641616
-1.47117,-1.38456,-0.90655,-0.682701,0.720133,-0.912365,0.673265,1.26024
-1.55143,-1.49716,-0.920771,-0.682701,0.603106,-1.43421,0.753695,1.518
-1.63169,-1.49716,-0.934991,-0.799572,0.486091,-1.69513,0.834124,1.6211
-1.71195,-1.49716,-0.949212,-0.682701,0.369063,-1.7821,0.914553,1.56955
-1.72512,-1.38456,-0.833263,-0.887225,0.102734,-1.7821,1.0352,1.60392
-1.73171,-1.38456,-0.77529,-0.741137,-0.03043,-1.69513,1.09552,1.60392
-1.6496,-1.38456,-0.697075,-0.507395,0.0785227,-1.7821,1.10221,1.46645
-1.56748,-1.38456,-0.618862,-0.56583,0.187475,-1.95605,1.10893,1.63829
-1.45759,-1.38456,-0.394271,-0.361306,0.332746,-1.60815,1.0553,1.13995
-1.4298,-1.38456,-0.247892,-0.478177,0.369063,-1.26026,0.994982,0.813455
-1.40202,-1.49716,-0.101514,-0.595048,0.405381,-0.564471,0.93466,0.641616
-1.40158,-1.49716,-0.104482,-0.507395,0.703996,0.305264,0.854231,0.590064
-1.40072,-1.38456,-0.110419,-0.741137,1.30121,0.740132,0.693373,0.452592
-1.41187,-1.38456,-0.146123,-0.595048,1.39806,1.00105,0.673265,0.469776
-1.42302,-1.38456,-0.181829,-0.419741,1.49491,1.00105,0.653158,0.538512
-1.43417,-1.38456,-0.217533,-0.273653,1.59175,0.914079,0.633051,0.555696
-1.50829,-1.38456,-0.249634,-0.215217,1.66439,0.827105,0.592836,0.555696
-1.54535,-1.49716,-0.265684,-0.30287,1.70071,0.653158,0.572729,0.6588
-1.60009,-1.49716,-0.25166,-0.390524,1.6886,0.392238,0.599532,0.813455
-1.65482,-1.49716,-0.237638,-0.273653,1.6765,-0.04263,0.626355,0.950927
-1.75093,-1.49716,-0.30062,-0.0983461,1.45859,-0.651445,0.733587,1.22587
-1.7923,-1.49716,-0.377627,-0.215217,1.25279,-0.825392,0.814016,1.39771
-1.83366,-1.49716,-0.454633,-0.185999,1.04699,-0.825392,0.894446,1.44926
-1.93171,-1.60975,-0.453361,-0.156782,0.792768,-0.738418,0.954767,1.39771
-2.12779,-1.72234,-0.450818,-0.390524,0.284322,0.566185,1.07541,1.17432
-2.14824,-1.83493,-0.435668,-0.653483,0.191507,0.827105,1.09552,1.12277
-2.16868,-2.1727,-0.42052,-0.332088,0.0987032,0.827105,1.11563,1.0884
-2.18913,-2.06011,-0.40537,-0.332088,0.00588754,0.566185,1.13573,1.15713
-2.03625,-2.06011,-0.100094,-0.0106928,0.360989,0.566185,1.12232,1.13995
-1.95981,-1.83493,0.0525444,-0.185999,0.538545,0.566185,1.11563,1.13995
-2.00433,-1.72234,0.0567309,-0.448959,0.96225,0.479211,1.00839,1.10558
-2.04884,-1.72234,0.0609186,-0.361306,1.38596,0.653158,0.901141,1.00248
-2.01975,-1.72234,-0.0770605,-0.507395,1.84195,0.827105,0.773802,0.813455
-1.94613,-1.60975,-0.21923,-0.682701,1.87422,0.740132,0.753695,0.813455
-1.87252,-1.60975,-0.361396,-0.682701,1.90651,0.914079,0.733587,0.744719
-1.83458,-1.60975,-0.322719,-0.711919,1.87422,0.914079,0.746999,0.796271
-1.75869,-1.49716,-0.245363,-0.332088,1.80966,0.131317,0.773802,1.27742
-1.79331,-1.49716,-0.220068,0.0477427,1.76124,-0.390524,0.840819,1.518
-1.82794,-1.49716,-0.19477,0.0477427,1.71281,-0.651445,0.907857,1.74139
-1.86256,-1.49716,-0.169474,0.164614,1.66439,-0.999339,0.974875,1.9476
-1.89507,-1.72234,-0.0409546,0.310702,1.42227,-1.34723,1.13573,2.30846
-1.91133,-1.60975,0.0233063,0.427573,1.30121,-1.52118,1.21616,2.42875
-1.80176,-1.49716,0.0538333,0.60288,1.01471,-1.69513,1.31,2.53185
-1.6922,-1.49716,0.0843602,0.982711,0.728208,-1.7821,1.40382,2.54904
-1.54479,-1.49716,0.147717,0.690533,0.627318,-1.52118,1.46415,2.36001
-1.50695,-1.38456,0.180553,0.778186,0.812949,-1.17329,1.43065,2.1538
-1.4691,-1.49716,0.213385,0.661315,0.998568,-0.825392,1.39713,1.86168
-1.4873,-1.49716,0.22146,0.369138,1.18016,-0.738418,1.29659,1.75857
-1.52368,-1.38456,0.23761,0.135396,1.54333,-0.04263,1.09552,1.27742
-1.53983,-1.49716,0.0848723,-0.30287,1.56754,0.218291,1.04189,1.20869
-1.55598,-1.49716,-0.0678636,-0.361306,1.59175,0.392238,0.988286,1.12277
-1.57213,-1.49716,-0.220601,-0.332088,1.61597,0.392238,0.93466,1.1915
-1.50055,-1.49716,-0.133187,-0.448959,1.79352,0.740132,0.867643,0.985295
-1.46476,-1.49716,-0.0894815,-0.624266,1.8823,0.827105,0.834124,0.882191
-1.40999,-1.49716,-0.253038,-0.419741,1.93072,0.827105,0.834124,0.865007
-1.35522,-1.38456,-0.416595,-0.448959,1.97914,0.740132,0.834124,0.950927
-1.34054,-1.27197,-0.695295,-0.244435,2.00335,-0.216577,0.854231,1.46645
-1.38064,-1.15938,-0.810438,-0.507395,1.97914,-0.564471,0.874338,1.70702
-1.42074,-1.27197,-0.925582,-0.390524,1.95493,-0.912365,0.894446,2.06789
-1.50566,-1.38456,-0.976383,-0.419741,1.87019,-1.17329,0.93466,2.32564
-1.67551,-1.38456,-1.07799,-0.30287,1.70071,-1.43421,1.01509,2.27409
-1.77959,-1.38456,-1.1803,-0.653483,1.59175,-1.52118,1.0553,2.46312
-1.88367,-1.27197,-1.28261,-0.595048,1.4828,-1.7821,1.09552,2.51467
-1.98775,-1.38456,-1.38492,-0.0691283,1.37385,-1.52118,1.13573,2.44593
-2.20028,-1.38456,-0.922921,0.0185249,1.30929,-1.26026,1.16254,2.13662
-2.30655,-1.38456,-0.691922,-0.244435,1.277,-0.912365,1.17595,2.03352
-2.09983,-1.49716,-0.601172,-0.478177,1.30525,-0.564471,1.18264,1.91323
-1.8931,-1.72234,-0.510422,-0.799572,1.3335,0.131317,1.18936,1.65547
-1.68161,-1.60975,-0.345224,-0.916443,1.38999,0.566185,1.14243,1.41489
-1.67685,-1.60975,-0.270772,-0.916443,1.41824,0.305264,1.08882,1.31179
-1.67208,-1.60975,-0.196323,-0.682701,1.44648,0.305264,1.0352,1.31179
-1.68039,-1.60975,-0.225428,-0.536612,1.51912,0.305264,1.01509,1.36334
-1.69702,-1.60975,-0.283638,-0.799572,1.66439,0.566185,0.974875,1.20869
-1.7007,-1.38456,-0.318386,-0.536612,1.60789,0.566185,0.968179,1.17432
-1.70438,-1.60975,-0.353134,-0.945661,1.55141,0.479211,0.961463,1.24305
-1.70807,-1.72234,-0.387882,-0.858008,1.49491,0.218291,0.954767,1.39771
-1.86884,-1.94752,-0.371103,-0.30287,1.22858,0.218291,1.062,1.46645
-1.94923,-1.83493,-0.362712,-0.361306,1.09541,-0.216577,1.11563,1.77576
-1.9907,-1.94752,-0.265157,-0.215217,0.889615,-1.26026,1.17595,2.17099
-2.03216,-1.94752,-0.167606,-0.0399106,0.683816,-1.26026,1.23627,2.11944
-2.07426,-1.83493,-0.0600661,-0.0983461,0.19555,-2.04302,1.37702,2.42875
-2.07489,-1.72234,-0.0500804,-0.244435,-0.0869281,-1.7821,1.45745,2.44593
-2.07552,-1.94752,-0.040097,0.33992,-0.369394,-1.7821,1.53788,2.51467
-2.07555,-1.94752,-0.0204326,0.632098,-0.498527,-1.95605,1.56468,2.49748
-2.07563,-1.83493,0.0188977,-0.390524,-0.756782,-1.34723,1.61831,2.30846
-1.98803,-1.94752,-0.0222485,-0.185999,-0.433955,-0.825392,1.55799,2.03352
-1.90043,-1.94752,-0.0633938,-0.215217,-0.11114,-0.912365,1.49766,1.93041
-1.81282,-1.94752,-0.104541,-0.244435,0.211687,-0.477498,1.43734,1.70702
-1.87779,-1.83493,-0.211397,-0.478177,0.631361,-0.04263,1.3167,1.50081
-1.91027,-1.72234,-0.264823,-0.507395,0.841192,0.131317,1.25638,1.38053
-1.86804,-1.60975,-0.423743,-0.945661,1.05102,0.653158,1.21349,1.22587
-1.82582,-1.38456,-0.582663,-0.799572,1.26087,0.740132,1.17058,1.15713
-1.78084,-1.60975,-0.827251,-0.945661,1.52719,0.914079,1.09687,1.12277
-1.77809,-1.72234,-0.912919,-1.0041,1.58368,0.740132,1.06602,1.20869
-1.77534,-1.83493,-0.998586,-0.887225,1.64018,0.566185,1.0352,1.31179
-1.85109,-1.94752,-0.995713,-0.624266,1.61194,0.218291,1.04861,1.43208
-2.00258,-2.06011,-0.989966,-0.361306,1.55544,-0.216577,1.07541,1.72421
-0.756462,-1.94752,-0.857072,-0.507395,1.47473,-0.477498,1.13573,1.91323
0.489672,-1.83493,-0.724176,-0.185999,1.39403,-1.08631,1.19605,2.13662
1.7358,-1.83493,-0.591282,-0.30287,1.31332,-1.7821,1.25638,2.46312
-0.556553,-1.49716,-0.482759,-0.0691283,0.683816,-1.7821,1.45745,2.56622
-1.70273,-1.38456,-0.4285,0.223049,0.369063,-2.12999,1.55799,2.44593
-1.60624,-1.49716,-0.396226,0.223049,0.486091,-1.7821,1.55129,2.41156
-1.50975,-1.49716,-0.363955,0.0185249,0.603106,-1.43421,1.54457,2.34283
-1.45531,-1.49716,-0.285644,-0.0983461,0.833117,-1.08631,1.49097,1.86168
-1.49737,-1.49716,-0.239604,-0.30287,0.946113,-0.564471,1.44404,1.58673
-1.53943,-1.38456,-0.193565,-0.361306,1.0591,-0.30355,1.39713,1.46645
-1.53974,-1.38456,-0.29839,-0.244435,1.15594,-0.04263,1.30329,1.36334
-1.54037,-1.38456,-0.508041,-0.478177,1.34964,0.218291,1.11563,1.22587
-1.51073,-1.38456,-0.504725,-0.536612,1.3335,0.566185,1.10221,1.13995
-1.48109,-1.38456,-0.501411,-0.711919,1.31735,0.740132,1.08882,1.07121
-1.45145,-1.27197,-0.498097,-0.799572,1.30121,0.827105,1.07541,0.950927
-1.40648,-1.49716,-0.578794,-0.916443,1.31735,0.827105,1.062,0.985295
-1.384,-1.49716,-0.619143,-0.770354,1.32543,0.131317,1.0553,1.39771
-1.4167,-1.38456,-0.711087,-0.653483,1.29718,-0.30355,1.10893,1.63829
-1.4494,-1.38456,-0.803032,-0.741137,1.26893,-0.651445,1.16254,1.98197
-1.54693,-1.49716,-0.914458,-0.448959,0.925933,-1.69513,1.33011,2.42875
-1.61176,-1.38456,-0.933942,-0.30287,0.61118,-1.69513,1.44404,2.49748
-1.67658,-1.38456,-0.953424,-0.361306,0.296428,-1.95605,1.55799,2.63496
-1.669,-1.27197,-0.805746,-0.361306,-0.0263988,-2.39091,1.61831,2.68651
-1.65384,-1.38456,-0.510389,0.0769604,-0.672041,-2.73881,1.73895,2.73806
-1.64125,-1.49716,-0.427978,0.0185249,-0.60748,-2.65184,1.71884,2.72088
-1.62865,-1.38456,-0.345566,-0.0399106,-0.542907,-2.56486,1.69874,2.5834
-1.61606,-1.38456,-0.263155,-0.185999,-0.478347,-2.30394,1.67863,2.41156
-1.5851,-1.27197,-0.344104,-0.799572,-0.171669,-1.17329,1.58479,1.84449
-1.56961,-1.38456,-0.384577,-0.799572,-0.0183242,-1.08631,1.53788,1.65547
-1.5597,-1.49716,-0.490163,-1.03331,-0.0102496,-0.477498,1.49766,1.39771
-1.54979,-1.49716,-0.595747,-1.29627,-0.00218706,0.0443435,1.45745,1.26024
-1.51925,-1.72234,-0.7553,-1.06253,-0.00621831,0.305264,1.39043,1.32897
-1.49863,-1.72234,-0.809271,-1.0041,-0.0183242,0.392238,1.36361,1.1915
-1.47801,-1.72234,-0.863238,-1.12097,-0.03043,0.218291,1.33681,1.1915
-1.49526,-1.60975,-0.929302,-1.03331,-0.058673,0.305264,1.3167,1.05403
-1.52975,-1.60975,-1.06143,-1.23784,-0.115171,-0.825392,1.27648,1.74139
-1.58997,-1.60975,-1.13907,-1.23784,-0.135352,-1.69513,1.29659,2.13662
-1.6502,-1.49716,-1.2167,-1.26706,-0.15552,-2.65184,1.3167,2.44593
-1.71043,-1.72234,-1.29434,-1.20862,-0.1757,-2.82578,1.33681,2.60059
-2.00619,1.54278,-1.20217,-0.799572,-0.442029,-2.82578,1.45745,2.53185
-2.15407,1.20501,-1.15609,-0.624266,-0.575194,-2.47789,1.51777,2.32564
-2.19342,1.20501,-0.94484,-0.127564,-0.498527,-2.04302,1.49097,2.34283
-2.23276,1.20501,-0.733592,-0.185999,-0.421849,-1.34723,1.46415,2.08507
-2.25264,1.43019,-0.468383,-0.273653,-0.44606,-1.17329,1.43734,2.25691
-2.23318,1.54278,-0.41442,-0.30287,-0.546951,-1.69513,1.43734,2.36001
-2.21371,1.65537,-0.360459,-0.244435,-0.647829,-2.21697,1.43734,2.30846
-2.21999,1.76796,-0.381817,-0.448959,-0.696252,-1.43421,1.43734,2.0507
-2.23256,1.65537,-0.424539,-0.595048,-0.793099,0.0443435,1.43734,1.55237
-2.2618,1.65537,-0.522097,-0.711919,-0.510633,0.131317,1.42393,1.44926
-2.29104,1.54278,-0.619657,-0.682701,-0.228155,0.0443435,1.41054,1.43208
-2.32029,1.65537,-0.717215,-0.799572,0.054311,0.479211,1.39713,1.36334
0.326656,1.65537,-0.835046,-0.945661,0.199581,0.827105,1.35691,1.26024
1.65012,1.54278,-0.893962,-0.82879,0.272216,0.914079,1.33681,1.1915
1.64255,1.54278,-0.898948,-0.770354,0.3852,0.827105,1.31,1.22587
1.63497,1.54278,-0.903936,-0.711919,0.498196,0.305264,1.28318,1.32897
1.60276,1.43019,-0.94656,-0.56583,0.631361,-0.30355,1.22957,1.60392
1.57814,1.43019,-0.984197,-0.478177,0.651529,-0.651445,1.20275,1.67265
1.55352,1.43019,-1.02183,-0.595048,0.67171,-0.564471,1.17595,1.68984
1.51214,1.20501,-0.996751,-0.419741,0.599075,-0.477498,1.15584,1.74139
1.42942,1.20501,-0.946586,-0.30287,0.453804,-0.477498,1.11563,1.58673
1.41227,1.09242,-0.898847,-0.215217,0.429593,-0.477498,1.12904,1.58673
1.39511,1.09242,-0.851106,-0.185999,0.405381,-0.390524,1.14243,1.56955
1.37796,1.20501,-0.803369,-0.0691283,0.381169,-0.129603,1.15584,1.44926
1.52477,1.3176,-0.817304,-0.0106928,0.599075,0.392238,1.18264,1.1915
1.59816,1.3176,-0.824272,-0.0399106,0.708027,0.479211,1.19605,1.1915
1.63495,1.43019,-0.911459,-0.361306,0.679784,0.479211,1.21616,1.22587
1.67173,1.20501,-0.998647,-0.361306,0.651529,0.740132,1.23627,1.0884
1.67855,1.3176,-1.00907,-0.507395,0.667678,0.827105,1.19605,1.07121
1.64859,1.43019,-0.932315,-0.741137,0.712059,0.740132,1.13573,1.15713
1.61863,1.65537,-0.855558,-1.12097,0.756451,0.827105,1.07541,1.13995
0.311077,1.3176,-0.939795,-1.29627,0.861372,0.740132,1.10221,1.1915
-2.30401,0.979831,-1.10827,-0.858008,1.0712,0.914079,1.15584,1.15713
-2.18694,1.09242,-1.34135,-1.12097,1.13173,0.914079,1.16254,1.13995
-2.06987,1.43019,-1.57442,-1.32549,1.19226,0.740132,1.16925,1.22587
-1.9528,1.76796,-1.8075,-1.53002,1.25279,0.305264,1.17595,1.38053
-2.00687,0.867241,-1.95056,-1.32549,1.31735,0.392238,1.18936,1.39771
-2.0339,0.754651,-2.02209,-1.12097,1.34964,0.305264,1.19605,1.34616
-0.801822,0.867241,-1.8328,-0.887225,1.2649,0.218291,1.20275,1.34616
0.430268,0.979831,-1.6435,-0.536612,1.18016,-0.129603,1.20947,1.41489
1.64065,1.09242,-1.36563,-0.56583,1.02681,-0.216577,1.23627,1.38053
1.61895,1.20501,-1.27706,-0.419741,0.958219,-0.129603,1.25638,1.43208
1.59726,1.20501,-1.18848,-0.507395,0.889615,-0.04263,1.27648,1.41489
0.356787,1.3176,-1.16985,-0.536612,0.748376,0.0443435,1.3167,1.43208
-2.12416,1.43019,-1.13259,-0.56583,0.46591,-0.04263,1.39713,1.60392
-1.73603,1.54278,-1.24132,-0.478177,0.449773,0.392238,1.45745,1.56955
-1.3479,1.65537,-1.35006,-0.682701,0.433624,0.305264,1.51777,1.56955
-0.959773,-1.60975,-1.45879,-1.09175,0.417487,-0.04263,1.57809,1.22587
0.752846,-1.04679,-1.35392,-0.858008,1.00664,-0.129603,1.29659,0.950927
1.60916,-1.04679,-1.30149,-0.974879,1.30121,0.0443435,1.15584,0.847823
1.58222,-1.04679,-1.48742,-1.35471,1.39806,0.479211,1.13573,0.727535
1.55527,-0.821613,-1.67335,-1.06253,1.49491,-0.564471,1.11563,1.10558
1.42702,-0.596433,-1.90703,-0.974879,1.57157,-0.216577,1.08211,1.07121
1.32573,-0.483843,-1.95477,-1.12097,1.55141,-0.390524,1.06872,1.31179
1.22442,0.079109,-2.00251,-0.770354,1.53123,0.566185,1.0553,1.07121
1.25499,0.30429,-1.76215,-0.653483,1.43438,0.305264,1.01509,1.13995
1.31612,0.754651,-1.28144,-1.12097,1.24069,0.740132,0.93466,1.07121
1.37216,0.979831,-1.17941,-1.03331,1.02278,-0.564471,0.901141,1.41489
1.4282,1.09242,-1.07738,-0.887225,0.804874,-0.825392,0.867643,1.39771
1.48423,1.09242,-0.975354,-0.711919,0.586969,-0.999339,0.834124,1.39771
1.45547,1.09242,-0.941545,-0.536612,0.126946,-0.912365,0.834124,1.38053
1.4411,1.09242,-0.924639,-0.536612,-0.103065,-0.738418,0.834124,1.22587
1.42451,1.20501,-0.873157,-0.273653,-0.0506105,-0.912365,0.840819,1.1915
1.40791,1.20501,-0.821672,0.0185249,0.00185629,-0.912365,0.847535,0.985295
1.37189,1.20501,-0.723622,-0.332088,0.054311,-0.477498,0.840819,0.710351
1.35246,1.09242,-0.677054,-0.185999,0.054311,-0.30355,0.827428,0.590064
1.33304,0.979831,-0.630486,-0.0106928,0.054311,-0.30355,0.814016,0.521328
1.31726,1.09242,-0.533548,-0.0691283,0.171338,-0.30355,0.787213,0.590064
1.28571,1.20501,-0.339676,0.164614,0.405381,-0.216577,0.733587,0.57288
1.28225,1.20501,-0.306815,-0.0399106,0.482047,-0.30355,0.706784,0.521328
1.27881,1.20501,-0.273952,0.164614,0.558726,-0.477498,0.679961,0.418224
1.27535,1.20501,-0.241091,0.310702,0.635392,-0.30355,0.653158,0.418224
1.31922,1.3176,-0.2534,0.398356,0.748376,-0.390524,0.599532,0.555696
1.34116,1.3176,-0.259552,0.135396,0.804874,-0.651445,0.572729,0.607248
1.3153,1.3176,-0.245087,0.106178,0.728208,-0.738418,0.599532,0.675984
1.28943,1.20501,-0.230621,-0.0106928,0.651529,-0.390524,0.626355,0.796271
1.27503,1.09242,-0.0874105,0.544444,0.482047,-0.912365,0.720176,1.03685
1.28649,1.09242,0.0413333,0.661315,0.389244,-0.912365,0.787213,1.03685
1.29795,1.09242,0.17008,0.836622,0.296428,-0.912365,0.854231,1.03685
1.29615,1.09242,0.25242,1.04115,0.243973,-1.08631,0.894446,1.13995
1.29253,1.20501,0.4171,1.09958,0.139052,-0.825392,0.974875,1.0884
1.33157,1.3176,0.445967,0.953493,0.183444,-0.825392,1.00168,1.10558
1.37061,1.3176,0.474831,0.924275,0.227824,-0.738418,1.0285,0.933743
