x,MOS_Multiple_Forecast,Lufttemperatur_2m_Forecast,Lufttemperatur_2m_WeatherStation
2629,-1.5583289702,-1.65717,-1.35172
2630,-1.4272464863,-1.51776,-1.62667
2631,-1.4240965952,-1.51441,-1.66104
2632,-1.5677786436,-1.66722,-1.50638
2633,-1.6144158375,-1.71682,-1.55793
2634,-1.3793493359,-1.46682,-1.1627
2635,-1.3522508696,-1.438,-1.30017
2636,-1.6551293556,-1.76012,-1.26581
2637,-1.7712804154,-1.88365,-1.26581
2638,-1.4246701574,-1.51502,-0.956494
2639,-1.2356014688,-1.31394,-0.76747
2640,-1.6452377572,-1.7496,-1.14552
2641,-1.1877701371,-1.26307,-1.14552
2642,-1.0264392957,-1.09149,-1.12833
2643,-0.7359083829,-0.782502,-0.750286
2644,-0.8039714183,-0.854889,-0.750286
2645,-0.8543884816,-0.908509,-0.836206
2646,-0.7598569581,-0.807972,-0.715918
2647,-0.7340184483,-0.780492,-0.76747
2648,-0.7995606305,-0.850198,-0.629998
2649,-0.8606892041,-0.91521,-0.784654
2650,-0.6338152402,-0.673923,-0.578446
2651,-0.7964088589,-0.846846,-0.819022
2652,-0.8039714183,-0.854889,-0.819022
2653,-0.8569083945,-0.911189,-0.836206
2654,-0.7976697556,-0.848187,-0.819022
2655,-0.8008196467,-0.851537,-0.904942
2656,-0.8398924006,-0.893092,-0.922126
2657,-0.8487167971,-0.902477,-0.904942
2658,-0.8745534264,-0.929955,-0.68155
2659,-0.936314799,-0.99564,-1.11115
2660,-0.9848419276,-1.04725,-1.24862
2661,-1.0642473918,-1.1317,-1.14552
2662,-1.0724371088,-1.14041,-1.35172
2663,-1.0396688384,-1.10556,-0.836206
2664,-1.0377789038,-1.10355,-1.17989
2665,-1.2369272439,-1.31535,-1.38609
2666,-1.1991097451,-1.27513,-1.47201
2667,-1.1241141285,-1.19537,-1.04241
2668,-1.0100504592,-1.07406,-0.904942
2669,-0.9760128298,-1.03786,-1.09397
2670,-1.1260040631,-1.19738,-1.23144
2671,-1.1083646729,-1.17862,-1.31736
2672,-1.078736891,-1.14711,-0.819022
2673,-1.0604675225,-1.12768,-0.990862
2674,-1.0818961848,-1.15047,-1.64385
2675,-1.2646556884,-1.34484,-1.62667
2676,-1.2873443072,-1.36897,-1.60948
2677,-1.3049836975,-1.38773,-1.02523
2678,-1.2199084292,-1.29725,-1.21425
2679,-1.2350279066,-1.31333,-1.62667
2680,-1.3201125775,-1.40382,-1.6954
2681,-1.3018338063,-1.38438,-1.40328
2682,-1.2325079937,-1.31065,-0.836206
2683,-1.0308491433,-1.09618,-1.21425
2684,-1.161301649,-1.23492,-1.79851
2685,-1.2785152094,-1.35958,-1.76414
2686,-1.5110617981,-1.6069,-1.64385
2687,-1.3207425557,-1.40449,-1.19707
2688,-1.2678055796,-1.34819,-1.57512
2689,-1.6282847611,-1.73157,-2.17656
2690,-1.7473882561,-1.85824,-1.97035
2691,-1.6761725088,-1.7825,-1.4892
2692,-1.1820909304,-1.25703,-1.43764
2693,-1.2009996798,-1.27714,-1.45483
2694,-1.0144603068,-1.07875,-1.0596
2695,-0.8852677575,-0.94135,-0.85339
2696,-0.9760128298,-1.03786,-0.836206
2697,-0.98043208,-1.04256,-0.990862
2698,-1.0308491433,-1.09618,-1.35172
2699,-1.213608647,-1.29055,-1.30017
2700,-1.3957381724,-1.48425,-1.40328
2701,-1.3333421202,-1.41789,-1.00805
2702,-1.2325079937,-1.31065,-1.14552
2703,-1.46462206,-1.55751,-1.31736
2704,-1.8027887292,-1.91716,-1.30017
2705,-1.796488947,-1.91046,-1.31736
2706,-1.3112270637,-1.39437,-0.801838
2707,-1.5002957523,-1.59545,-1.02523
2708,-1.3196706525,-1.40335,-1.14552
2709,-1.2652856667,-1.34551,-1.17989
2710,-1.3541408043,-1.44001,-1.1627
2711,-1.2892342419,-1.37098,-1.0596
2712,-1.1820909304,-1.25703,-1.11115
2713,-1.1764211264,-1.251,-1.21425
2714,-1.0989055968,-1.16856,-1.47201
2715,-1.0321090997,-1.09752,-0.715918
2716,-1.0308491433,-1.09618,-0.870574
2717,-1.0434487078,-1.10958,-1.24862
2718,-1.1064747382,-1.17661,-1.24862
2719,-1.1953298758,-1.27111,-1.19707
2720,-1.0503784682,-1.11695,-0.733102
2721,-1.0875659888,-1.1565,-1.02523
2722,-1.1442828343,-1.21682,-1.09397
2723,-1.1165543898,-1.18733,-1.33454
2724,-0.9873618405,-1.04993,-1.24862
2725,-0.936314799,-0.99564,-0.647182
2726,-0.9237095929,-0.982234,-1.00805
2727,-0.9873618405,-1.04993,-1.12833
2728,-1.1802009958,-1.25502,-1.17989
2729,-1.2854449698,-1.36695,-1.33454
2730,-0.9678231129,-1.02915,-0.458159
2731,-0.7850645495,-0.834781,-0.990862
2732,-0.9791721236,-1.04122,-1.66104
2733,-1.1814609522,-1.25636,-1.66104
2734,-1.2217983639,-1.29926,-1.30017
2735,-0.9489237662,-1.00905,-0.698734
2736,-0.976642808,-1.03853,-1.00805
2737,-1.1820909304,-1.25703,-1.43764
2738,-1.4032979111,-1.49229,-1.50638
2739,-1.4530849961,-1.54524,-1.24862
2740,-1.0875659888,-1.1565,-0.715918
2741,-1.0434487078,-1.10958,-1.60948
2742,-1.3446911309,-1.42996,-1.76414
2743,-1.3862790964,-1.47419,-1.6954
2744,-1.2816651005,-1.36293,-0.836206
2745,-0.9879918187,-1.0506,-0.93931
2746,-0.9892517752,-1.05194,-1.64385
2747,-1.3125434362,-1.39577,-1.55793
2748,-1.3207425557,-1.40449,-1.55793
2749,-1.2085594185,-1.28518,-1.0596
2750,-0.9262313864,-0.984916,-1.0596
2751,-1.0289592086,-1.09417,-1.60948
2752,-1.27473534,-1.35556,-1.66104
2753,-1.1682314095,-1.24229,-1.00805
2754,-0.9930316445,-1.05596,-0.76747
2755,-0.8606892041,-0.91521,-0.904942
2756,-0.9678231129,-1.02915,-0.922126
2757,-0.9426145813,-1.00234,-0.904942
2758,-1.0119403939,-1.07607,-0.801838
2759,-0.778763827,-0.82808,-0.0113753
2760,-0.9489237662,-1.00905,-1.04241
2761,-1.1253740849,-1.19671,-1.47201
2762,-1.2072994621,-1.28384,-1.5923
2763,-1.1568918015,-1.23023,-0.59563
2764,-0.8039714183,-0.854889,-0.183215
2765,-0.7913662123,-0.841483,-1.24862
2766,-0.98043208,-1.04256,-1.57512
2767,-0.9741228951,-1.03585,-1.6954
2768,-0.9300131362,-0.988938,-0.647182
2769,-0.8354816128,-0.888401,-0.973678
2770,-0.8039714183,-0.854889,-0.922126
2771,-0.849345835,-0.903146,-0.85339
2772,-0.7598569581,-0.807972,-0.819022
2773,-0.7850645495,-0.834781,-0.647182
2774,-0.8102721409,-0.86159,-0.750286
2775,-0.7724602837,-0.821376,-1.11115
2776,-0.8985020016,-0.955425,-1.17989
2777,-0.879596073,-0.935318,-0.750286
2778,-0.8354816128,-0.888401,-0.561262
2779,-0.7850645495,-0.834781,-0.647182
2780,-0.7976697556,-0.848187,-0.76747
2781,-0.7913662123,-0.841483,-0.76747
2782,-0.7283458235,-0.774459,-0.59563
2783,-0.7157415576,-0.761054,-0.406607
2784,-0.7157415576,-0.761054,-0.664366
2785,-0.7850645495,-0.834781,-0.733102
2786,-0.7409510295,-0.787865,-0.698734
2787,-0.7535543551,-0.801269,-0.492526
2788,-0.7283458235,-0.774459,-0.544078
2789,-0.7283458235,-0.774459,-0.629998
2790,-0.7522943986,-0.799929,-0.733102
2791,-0.7850645495,-0.834781,-0.715918
2792,-0.7850645495,-0.834781,-0.475342
2793,-0.7535543551,-0.801269,-0.492526
2794,-0.7094398949,-0.754352,-0.664366
2795,-0.7346474862,-0.781161,-0.801838
2796,-0.7661586209,-0.814674,-0.664366
2797,-0.7850645495,-0.834781,-0.320687
2798,-0.7724602837,-0.821376,-0.68155
2799,-0.7982987935,-0.848856,-0.801838
2800,-0.936314799,-0.99564,-1.02523
2801,-0.9300131362,-0.988938,-0.629998
2802,-0.7346474862,-0.781161,-0.629998
2803,-0.6716280377,-0.714138,-0.561262
2804,-0.7472526923,-0.794567,-0.664366
2805,-0.7724602837,-0.821376,-0.68155
2806,-0.7661586209,-0.814674,-0.50971
2807,-0.6779287602,-0.720839,-0.475342
2808,-0.6779287602,-0.720839,-0.733102
2809,-0.7094398949,-0.754352,-0.819022
2810,-0.8228773469,-0.874996,-1.0596
2811,-0.6905339663,-0.734245,-0.629998
2812,-0.1800663722,-0.191348,0.383856
2813,-0.2178791696,-0.231563,-0.0457432
2814,-0.3439208875,-0.365612,-0.234767
2815,-0.4636590621,-0.492957,-0.251951
2816,-0.6527211688,-0.69403,-0.526894
2817,-0.4195455422,-0.446041,-0.320687
2818,-0.5014718596,-0.533172,-0.423791
2819,-0.5203777882,-0.553279,-0.526894
2820,-0.482565931,-0.513065,-0.320687
2821,-0.3691284789,-0.392421,0.0229927
2822,-0.2935038243,-0.311992,-0.131663
2823,-0.5455853795,-0.580088,-0.423791
2824,-0.8039714183,-0.854889,-0.59563
2825,-0.7346474862,-0.781161,-0.406607
2826,-0.5329829942,-0.566685,-0.0972951
2827,-0.5581905856,-0.593494,-0.458159
2828,-0.6527211688,-0.69403,-0.715918
2829,-0.7850645495,-0.834781,-0.698734
2830,-0.6149093116,-0.653816,-0.389423
2831,-0.6149093116,-0.653816,-0.355055
2832,-0.640116903,-0.680625,-0.578446
2833,-0.6716280377,-0.714138,-0.647182
2834,-0.6842323035,-0.727543,-0.733102
2835,-0.6905339663,-0.734245,-0.286319
2836,-0.6905339663,-0.734245,-0.183215
2837,-0.7913662123,-0.841483,-0.750286
2838,-0.8966111266,-0.953414,-1.30017
2839,-0.936314799,-0.99564,-1.04241
2840,-0.9426145813,-1.00234,-0.458159
2841,-0.7913662123,-0.841483,-0.50971
2842,-0.482565931,-0.513065,-0.801838
2843,-0.4699607249,-0.499659,-0.526894
2844,-0.6275135775,-0.667221,-0.440975
2845,-0.4447531335,-0.47285,0.194832
2846,-0.1989723008,-0.211455,0.332304
2847,-0.1989723008,-0.211455,-0.423791
2848,-0.142254515,-0.151134,-0.286319
2849,-0.0225210418,-0.023794,0.0917285
2850,0.1728558914,0.183995,0.693168
2851,0.0468079678,0.0499394,0.40104
2852,-0.0061294033,-0.00636102,-0.148847
2853,-0.0099106642,-0.0103825,0.160464
2854,0.1791509724,0.19069,0.968111
2855,0.2169637698,0.230905,1.55237
2856,-0.3628268161,-0.385719,-0.269135
2857,-0.1044417176,-0.110919,-0.715918
2858,-0.2619926896,-0.278479,-0.389423
2859,-0.3628268161,-0.385719,0.177648
2860,-0.5014718596,-0.533172,-0.183215
2861,-0.4069412763,-0.432636,-0.337871
2862,-0.4195455422,-0.446041,-0.372239
2863,-0.4636590621,-0.492957,-0.337871
2864,-0.2935038243,-0.311992,0.0573606
2865,-0.299805487,-0.318694,-0.217583
2866,-0.4447531335,-0.47285,-0.372239
2867,-0.6338152402,-0.673923,-0.561262
2868,-0.6275135775,-0.667221,-0.647182
2869,-0.5203777882,-0.553279,-0.0801112
2870,-0.482565931,-0.513065,-0.337871
2871,-0.5140770656,-0.546578,-0.475342
2872,-0.5581905856,-0.593494,-0.458159
2873,-0.5518889228,-0.586792,-0.629998
2874,-0.5581905856,-0.593494,-0.114479
2875,-0.5581905856,-0.593494,-0.492526
2876,-0.6212100341,-0.660517,-0.629998
2877,-0.6275135775,-0.667221,-0.647182
2878,-0.5770965142,-0.613601,-0.0801112
2879,-0.2367850982,-0.25167,0.504144
2880,-0.1107377387,-0.117615,-0.166031
2881,-0.3502225503,-0.372314,-0.406607
2882,-0.3880344075,-0.412528,-0.647182
2883,-0.2304834355,-0.244968,0.297936
2884,0.0279017571,0.0298321,0.796271
2885,-0.2304834355,-0.244968,-0.303503
2886,-0.4699607249,-0.499659,-0.85339
2887,-0.7472526923,-0.794567,-0.904942
2888,-0.3628268161,-0.385719,0.332304
2889,-0.0477230856,-0.0505971,0.435408
2890,-0.2745978957,-0.291885,-0.303503
2891,-0.5707948514,-0.606899,-0.59563
2892,-0.5644922484,-0.600196,-0.578446
2893,-0.1233476462,-0.131026,-0.0629272
2894,0.1287282675,0.137064,0.297936
2895,0.0279017571,0.0298321,-0.544078
2896,-0.3313156815,-0.352206,-0.801838
2897,-0.4384514708,-0.466148,-0.406607
2898,-0.4510547963,-0.479552,-0.200399
2899,-0.2745978957,-0.291885,-0.148847
2900,-0.3061080901,-0.325397,-0.200399
2901,-0.3313156815,-0.352206,-0.475342
2902,-0.3691284789,-0.392421,-0.0629272
2903,-0.2808986182,-0.298586,-0.286319
2904,-0.1296436673,-0.137722,-0.59563
2905,-0.142254515,-0.151134,-0.303503
2906,-0.249389364,-0.265075,-0.303503
2907,-0.3565232728,-0.379015,0.31512
2908,-0.2935038243,-0.311992,0.194832
2909,-0.3376173442,-0.358908,-0.166031
2910,-0.3376173442,-0.358908,-0.337871
2911,-0.2367850982,-0.25167,-0.148847
2912,-0.1611604436,-0.171241,0.0573606
2913,-0.2872021615,-0.30529,-0.389423
2914,-0.5581905856,-0.593494,-0.664366
2915,-0.6023041056,-0.64041,-0.561262
2916,-0.5518889228,-0.586792,-0.303503
2917,-0.5014718596,-0.533172,-0.0629272
2918,-0.4762642682,-0.506363,-0.269135
2919,-0.5329829942,-0.566685,-0.526894
2920,-0.4447531335,-0.47285,-0.50971
2921,-0.3691284789,-0.392421,-0.269135
2922,-0.3376173442,-0.358908,-0.0629272
2923,-0.3313156815,-0.352206,-0.269135
2924,-0.2367850982,-0.25167,-0.286319
2925,-0.249389364,-0.265075,-0.320687
2926,-0.4258472049,-0.452743,-0.131663
2927,-0.3691284789,-0.392421,-0.114479
2928,-0.3817327447,-0.405826,-0.355055
2929,-0.4447531335,-0.47285,-0.406607
2930,-0.5455853795,-0.580088,-0.475342
2931,-0.5518889228,-0.586792,-0.0629272
2932,-0.5203777882,-0.553279,-0.286319
2933,-0.5203777882,-0.553279,-0.544078
2934,-0.583398177,-0.620303,-0.68155
2935,-0.5770965142,-0.613601,-0.406607
2936,-0.5329829942,-0.566685,0.0745446
2937,-0.4510547963,-0.479552,-0.183215
2938,-0.3880344075,-0.412528,-0.320687
2939,-0.4762642682,-0.506363,-0.492526
2940,-0.5455853795,-0.580088,-0.320687
2941,-0.5581905856,-0.593494,-0.114479
2942,-0.5203777882,-0.553279,-0.355055
2943,-0.5960024428,-0.633708,-0.733102
2944,-0.7850645495,-0.834781,-0.733102
2945,-0.778763827,-0.82808,-0.217583
2946,-0.696835629,-0.740947,-0.183215
2947,-0.6716280377,-0.714138,-0.836206
2948,-0.9048036643,-0.962127,-0.85339
2949,-1.0119403939,-1.07607,-1.4892
2950,-0.8606892041,-0.91521,-1.04241
2951,-0.8480849383,-0.901805,-0.578446
2952,-0.7157415576,-0.761054,-0.715918
2953,-1.3112270637,-1.39437,-0.85339
2954,-1.5318040662,-1.62896,-0.922126
2955,-1.1284675601,-1.2,-0.664366
2956,-0.9331056711,-0.992227,-0.50971
2957,-1.449878689,-1.54183,-1.04241
2958,-1.6074296611,-1.70939,-1.24862
2959,-1.5570125978,-1.65577,-1.07678
2960,-1.248210436,-1.32735,-0.801838
2961,-1.0213336513,-1.08606,-0.561262
2962,-1.8973230735,-2.0177,-1.38609
2963,-1.5759213472,-1.67588,-1.07678
2964,-1.4813870029,-1.57534,-1.12833
2965,-1.2545102182,-1.33405,-0.801838
2966,-1.1158679956,-1.1866,-0.750286
2967,-1.2986274993,-1.38097,-0.85339
2968,-1.3679533119,-1.4547,-0.904942
2969,-1.0591511501,-1.12628,-0.68155
2970,-0.5297748066,-0.563273,-0.0629272
2971,-0.8574810165,-0.911798,-0.440975
2972,-1.3238360309,-1.40778,-0.887758
2973,-1.2167021221,-1.29384,-0.85339
2974,-0.6684189098,-0.710725,-0.269135
2975,-0.9583170236,-1.01904,-0.544078
2976,-1.0024249019,-1.06595,-0.492526
2977,-0.9520078387,-1.01233,-0.526894
2978,-0.8700862226,-0.925204,-0.440975
2979,-0.5612831205,-0.596783,-0.0972951
2980,-0.2902956367,-0.30858,0.0745446
2981,-0.8889921512,-0.945311,-0.526894
2982,-1.1095588107,-1.17989,-0.664366
2983,-0.970916588,-1.03244,-0.544078
2984,-0.2902956367,-0.30858,0.0401766
2985,-0.3848262199,-0.409116,0.00580869
2986,-0.8574810165,-0.911798,-0.440975
2987,-1.3553443448,-1.44129,-0.990862
2988,-0.3155013475,-0.335387,0.0917285
2989,0.4281456343,0.455503,0.727535
2990,0.5667850362,0.60295,1.15713
2991,-0.0518824463,-0.0550207,0.0745446
2992,-0.0288168749,-0.0304898,0.263568
2993,-0.2304834355,-0.244968,-0.0629272
2994,-0.2619926896,-0.278479,0.0917285
2995,-0.2556910268,-0.271777,-0.131663
2996,-0.2682962329,-0.285183,-0.303503
2997,-0.2872021615,-0.30529,-0.458159
2998,-0.2935038243,-0.311992,0.160464
2999,-0.2935038243,-0.311992,0.263568
3000,-0.1548587808,-0.164539,-0.200399
3001,-0.0099106642,-0.0103825,-0.733102
3002,-0.1107377387,-0.117615,-0.750286
3003,0.0720099176,0.0767424,0.813455
3004,0.3493071505,0.371656,0.985295
3005,0.3051992721,0.324746,0.280752
3006,0.135043094,0.14378,-0.561262
3007,0.0846203891,0.090154,-0.0285592
3008,0.5446652784,0.579425,1.77576
3009,0.9524163334,1.01308,2.11944
3010,0.7274313639,0.773802,0.727535
3011,0.4967756501,0.528493,0.177648
3012,0.4690396835,0.498995,1.12277
3013,1.0299318629,1.09552,2.54904
3014,1.0992576756,1.16925,2.32564
3015,0.7589481402,0.807321,0.641616
3016,0.5194633286,0.552622,0.212016
3017,0.5761811144,0.612943,1.56955
3018,0.8912915208,0.948072,2.32564
3019,0.9883344948,1.05128,1.77576
3020,0.6247138845,0.664559,0.744719
3021,0.4784931179,0.509049,0.108913
3022,0.7652432211,0.814016,1.81013
3023,1.0299318629,1.09552,2.41156
3024,0.885618896,0.942039,1.26024
3025,0.5724003047,0.608922,0.418224
3026,0.4816505311,0.512407,0.297936
3027,0.7652432211,0.814016,2.08507
3028,1.0110231135,1.07541,2.30846
3029,0.8156668662,0.867643,1.07121
3030,0.6064313523,0.645115,0.418224
3031,0.5005564597,0.532514,0.744719
3032,0.9353993992,0.994982,2.18817
3033,1.0929484907,1.16254,2.17099
3034,0.7085254353,0.753695,0.469776
3035,0.4060258765,0.431978,0.0917285
3036,0.4186357839,0.445389,0.57288
3037,0.7652432211,0.814016,1.77576
3038,0.7211353427,0.767106,1.46645
3039,0.4186357839,0.445389,0.0745446
3040,0.3304012219,0.351549,-0.183215
3041,0.311494353,0.331441,1.05403
3042,0.1224331866,0.130369,0.882191
3043,-0.0099106642,-0.0103825,0.126096
3044,-0.1737647094,-0.184646,-0.217583
3045,-0.299805487,-0.318694,-0.183215
3046,-0.2556910268,-0.271777,0.126096
3047,-0.1926715783,-0.204754,0.160464
3048,-0.1485552375,-0.157835,-0.59563
3049,-0.1989723008,-0.211455,-0.251951
3050,-0.2304834355,-0.244968,-0.148847
3051,-0.142254515,-0.151134,0.177648
3052,-0.0855354129,-0.0908116,0.31512
3053,-0.1611604436,-0.171241,-0.131663
3054,-0.2367850982,-0.25167,-0.234767
3055,-0.2935038243,-0.311992,-0.0113753
3056,-0.2935038243,-0.311992,0.126096
3057,-0.1800663722,-0.191348,0.00580869
3058,-0.142254515,-0.151134,-0.0801112
3059,-0.1044417176,-0.110919,-0.251951
3060,-0.0981456964,-0.104223,-0.0972951
3061,-0.0477230856,-0.0505971,-0.0457432
3062,-0.0036148781,-0.00368675,0.177648
3063,0.0279017571,0.0298321,-0.578446
3064,0.0468079678,0.0499394,-0.0113753
3065,0.135043094,0.14378,0.48696
3066,0.3493071505,0.371656,0.830639
3067,0.5572751858,0.592836,0.847823
3068,0.5194633286,0.552622,0.246384
3069,0.3682130791,0.391763,0.00580869
3070,0.4060258765,0.431978,1.44926
3071,0.588791962,0.626355,1.53518
3072,0.6266047595,0.66657,0.744719
3073,0.6518067093,0.693373,0.555696
3074,0.4627446026,0.4923,0.624432
3075,0.3934150288,0.418566,0.538512
3076,0.6139939118,0.653158,0.865007
3077,0.5761811144,0.612943,0.435408
3078,0.5131673074,0.545926,0.40104
3079,0.4816505311,0.512407,0.779087
3080,0.7967599973,0.847535,1.31179
3081,0.954306268,1.01509,1.55237
3082,1.067739959,1.13573,1.39771
3083,0.8786806731,0.93466,1.20869
3084,0.8471638969,0.901141,1.44926
3085,1.2946167437,1.37702,2.22254
3086,0.5131673074,0.545926,0.727535
3087,0.5194633286,0.552622,0.57288
3088,0.4438377337,0.472192,0.641616
3089,0.4249318051,0.452085,0.641616
3090,0.4123218977,0.438674,0.796271
3091,0.3606505196,0.38372,0.435408
3092,0.2730581592,0.290563,0.263568
3093,0.2005721125,0.213472,0.126096
3094,0.2736824958,0.291227,0.212016
3095,0.3808239267,0.405175,0.504144
3096,0.4438377337,0.472192,0.538512
3097,0.3493071505,0.371656,0.504144
3098,0.3493071505,0.371656,0.469776
3099,0.3745091002,0.398459,0.6588
3100,0.4816505311,0.512407,0.641616
3101,0.4942613788,0.525819,0.504144
3102,0.3335586351,0.354907,0.469776
3103,0.3304012219,0.351549,0.538512
3104,0.2988844456,0.31803,0.555696
3105,0.2988844456,0.31803,0.418224
3106,0.4438377337,0.472192,0.48696
3107,0.4425711954,0.470845,0.504144
3108,0.4816505311,0.512407,0.641616
3109,0.5761811144,0.612943,1.36334
3110,0.6266047595,0.66657,1.22587
3111,0.7728057806,0.822059,0.263568
3112,0.6139939118,0.653158,-0.0113753
3113,0.6013830641,0.639746,1.12277
3114,0.9164934706,0.974875,1.58673
3115,1.0488406123,1.11563,1.44926
3116,0.7274313639,0.773802,0.469776
3117,0.5761811144,0.612943,0.538512
3118,0.6139939118,0.653158,1.03685
3119,0.954306268,1.01509,1.17432
3120,1.0614495795,1.12904,1.12277
3121,0.7463372925,0.793909,0.933743
3122,0.7148205162,0.76039,0.968111
3123,0.9921143642,1.0553,2.13662
3124,1.4080504347,1.49766,2.41156
3125,1.1244568046,1.19605,1.48363
3126,0.8471638969,0.901141,1.07121
3127,0.7841500899,0.834124,1.07121
3128,0.9164934706,0.974875,2.1538
3129,1.0803489262,1.14914,2.22254
3130,1.1244568046,1.19605,1.55237
3131,0.9353993992,0.994982,1.24305
3132,0.9480064858,1.00839,1.44926
3133,1.2189911488,1.29659,2.34283
3134,1.4962849968,1.5915,2.44593
3135,1.2946167437,1.37702,1.70702
3136,1.0601802204,1.12769,1.07121
3137,0.9984141464,1.062,1.56955
3138,1.2757079943,1.35691,2.53185
3139,1.4458679335,1.53788,2.17099
3140,1.1370751744,1.20947,1.27742
3141,1.004732734,1.06872,0.899375
3142,1.1433655539,1.21616,2.25691
3143,1.5782103739,1.67863,2.8068
3144,1.5341024956,1.63172,2.1538
3145,1.3324342425,1.41724,1.31179
3146,1.2189911488,1.29659,1.43208
3147,1.3135254931,1.39713,2.75524
3148,1.3513335892,1.43734,2.30846
3149,1.3513335892,1.43734,1.79294
3150,1.2946167437,1.37702,1.29461
3151,1.1811830527,1.25638,1.44926
3152,1.067739959,1.13573,1.60392
3153,1.0992576756,1.16925,1.32897
3154,1.1811830527,1.25638,1.03685
3155,1.0614495795,1.12904,1.13995
3156,1.1118478374,1.18264,1.38053
3157,1.1433655539,1.21616,1.36334
3158,1.2757079943,1.35691,1.60392
3159,1.3513335892,1.43734,1.12277
3160,1.0299318629,1.09552,1.0884
3161,0.9164934706,0.974875,1.07121
3162,0.7841500899,0.834124,1.38053
3163,0.8030560185,0.854231,0.882191
3164,0.7148205162,0.76039,0.538512
3165,0.588791962,0.626355,0.418224
3166,0.6139939118,0.653158,0.933743
3167,0.8786806731,0.93466,1.1915
3168,1.0236320807,1.08882,0.865007
3169,1.0488406123,1.11563,0.761903
3170,0.9984141464,1.062,0.865007
3171,0.872384652,0.927964,1.53518
3172,0.6707126378,0.71348,0.899375
3173,0.588791962,0.626355,0.48696
3174,0.5131673074,0.545926,0.435408
3175,0.5005564597,0.532514,0.641616
3176,0.5068524809,0.53921,1.01966
3177,0.5572751858,0.592836,0.761903
3178,0.6707126378,0.71348,0.469776
3179,0.6833225453,0.726891,0.246384
3180,0.6581017902,0.700068,0.813455
3181,0.840868816,0.894446,1.48363
3182,1.0236320807,1.08882,1.38053
3183,0.8093520397,0.860927,0.349488
3184,0.5572751858,0.592836,0.177648
3185,0.3871199479,0.411871,0.2292
3186,0.4564485814,0.485604,0.865007
3187,0.6518067093,0.693373,0.6588
3188,0.5698860334,0.606248,0.469776
3189,0.5005564597,0.532514,0.418224
3190,0.5005564597,0.532514,0.590064
3191,0.6644166167,0.706784,0.985295
3192,0.7778540687,0.827428,0.968111
3193,0.9732150174,1.0352,0.761903
3194,0.7778540687,0.827428,0.744719
3195,0.7652432211,0.814016,1.27742
3196,0.9353993992,0.994982,1.41489
3197,1.0425408301,1.10893,0.968111
3198,0.979505397,1.04189,0.865007
3199,0.8597747446,0.914553,1.10558
3200,0.8660707657,0.921249,1.36334
3201,0.9605966476,1.02178,1.22587
3202,1.0488406123,1.11563,0.813455
3203,0.9227885515,0.98157,0.504144
3204,0.8030560185,0.854231,1.31179
3205,0.7652432211,0.814016,1.39771
3206,0.8156668662,0.867643,1.29461
3207,0.9732150174,1.0352,0.796271
3208,1.0299318629,1.09552,0.761903
3209,0.9858239846,1.04861,1.24305
3210,0.9480064858,1.00839,1.31179
3211,0.8975866017,0.954767,1.13995
3212,0.929103378,0.988286,0.950927
3213,0.8597747446,0.914553,0.865007
3214,0.7841500899,0.834124,1.05403
3215,0.8786806731,0.93466,1.20869
3216,0.8849766943,0.941356,0.985295
3217,0.7085254353,0.753695,0.727535
3218,0.5635712069,0.599532,0.710351
3219,0.5635712069,0.599532,0.830639
3220,0.5950879832,0.633051,0.847823
3221,0.6139939118,0.653158,0.555696
3222,0.8219619471,0.874338,0.57288
3223,0.8975866017,0.954767,1.00248
3224,1.0614495795,1.12904,1.518
3225,1.0236320807,1.08882,0.985295
3226,0.9732150174,1.0352,0.968111
3227,0.9480064858,1.00839,0.847823
3228,0.9101974494,0.968179,1.20869
3229,1.0110231135,1.07541,1.26024
3230,1.2063821817,1.28318,1.31179
3231,1.3135254931,1.39713,0.968111
3232,1.1433655539,1.21616,1.34616
3233,1.0614495795,1.12904,1.46645
3234,1.1433655539,1.21616,1.72421
3235,1.1811830527,1.25638,1.65547
3236,1.4080504347,1.49766,1.27742
3237,1.4395681513,1.53118,1.60392
3238,1.5404022778,1.63842,2.39438
3239,1.8009217802,1.91549,2.23972
3240,1.4995007065,1.59492,1.89605
3241,1.4647766829,1.55799,1.53518
3242,1.5845101562,1.68533,1.72421
3243,1.3324342425,1.41724,1.89605
3244,1.2000823994,1.27648,1.26024
3245,1.1055574578,1.17595,1.03685
3246,1.067739959,1.13573,1.05403
3247,1.0866487084,1.15584,1.24305
3248,1.004732734,1.06872,1.24305
3249,0.954306268,1.01509,1.13995
3250,1.0110231135,1.07541,0.727535
3251,0.9227885515,0.98157,0.813455
3252,0.840868816,0.894446,1.13995
3253,1.0488406123,1.11563,1.36334
3254,1.0110231135,1.07541,1.10558
3255,0.9605966476,1.02178,0.916559
3256,0.7841500899,0.834124,0.830639
3257,0.872384652,0.927964,1.12277
3258,1.0110231135,1.07541,1.24305
3259,1.0110231135,1.07541,1.05403
3260,0.9353993992,0.994982,0.882191
3261,0.8597747446,0.914553,0.761903
3262,0.8786806731,0.93466,1.20869
3263,0.9227885515,0.98157,1.48363
3264,1.0866487084,1.15584,1.10558
3265,1.2000823994,1.27648,0.882191
3266,0.9858239846,1.04861,0.590064
3267,1.004732734,1.06872,1.29461
3268,0.9921143642,1.0553,1.29461
3269,1.1748832705,1.24968,0.899375
